account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loans,loan_amount,loan_payments,loan_term,loan_status,loan_default,cc_payments,max_balance,min_balance
4081,Praha - zapad,1995-07-22,monthly,1,1,True,137904.0,5746.0,24.0,expired,True,87,53113,-14137
4082,Semily,1994-11-08,monthly,1,0,False,,,,nan,nan,111,140858,-1388
4086,Zdar nad Sazavou,1996-07-17,monthly,1,0,False,,,,nan,nan,59,125103,700
4088,Jicin,1996-03-01,monthly,1,0,False,,,,nan,nan,76,141417,700
4090,Olomouc,1996-10-11,monthly,1,0,False,,,,nan,nan,14,26100,200
4091,Nymburk,1997-08-04,monthly,1,1,False,,,,nan,nan,39,58917,400
4092,Ostrava - mesto,1996-03-13,monthly,1,0,False,,,,nan,nan,69,83926,700
4093,Hl.m. Praha,1993-03-25,monthly,1,0,False,,,,nan,nan,160,73726,400
4099,Brno - mesto,1996-05-26,monthly,1,0,True,41856.0,872.0,48.0,current,False,63,73519,800
4102,Prostejov,1996-11-13,monthly,1,0,False,,,,nan,nan,29,78855,700
4103,Louny,1995-01-25,monthly,1,0,False,,,,nan,nan,123,170119,300
4105,Jihlava,1995-05-08,monthly,1,0,False,,,,nan,nan,158,79995,800
4109,Brno - mesto,1995-02-09,monthly,1,0,False,,,,nan,nan,153,76762,900
4116,Kutna Hora,1997-10-05,monthly,1,1,True,151200.0,4200.0,36.0,current,False,42,127678,1000
4119,Vsetin,1993-10-18,monthly,1,0,False,,,,nan,nan,166,84856,400
4121,Brno - mesto,1995-06-08,monthly,1,0,False,,,,nan,nan,107,77780,300
4127,Svitavy,1996-05-03,monthly,1,0,True,100800.0,4200.0,24.0,current,True,37,92355,-2930
4128,Zlin,1997-09-26,monthly,1,0,False,,,,nan,nan,36,139002,-12495
4130,Karvina,1997-06-01,monthly,1,0,False,,,,nan,nan,40,91945,-2759
4131,Kolin,1994-08-19,monthly,2,0,False,,,,nan,nan,153,151505,700
4132,Liberec,1997-10-02,monthly,1,0,False,,,,nan,nan,23,79530,1000
4134,Melnik,1993-03-03,monthly,1,0,False,,,,nan,nan,170,149382,500
4140,Plzen - sever,1997-12-05,monthly,1,0,False,,,,nan,nan,27,57337,800
4143,Brno - venkov,1997-10-07,monthly,1,0,False,,,,nan,nan,32,82828,1000
4144,Hl.m. Praha,1996-08-19,monthly,2,0,True,212976.0,5916.0,36.0,current,False,75,119288,1100
4150,Znojmo,1997-07-05,monthly,1,0,False,,,,nan,nan,38,70540,600
4156,Havlickuv Brod,1997-06-27,monthly,1,0,False,,,,nan,nan,47,108287,-404
4158,Plzen - jih,1997-09-04,monthly,1,0,False,,,,nan,nan,35,86575,900
4159,Ostrava - mesto,1993-07-09,monthly,1,0,False,,,,nan,nan,195,91043,200
4161,Hl.m. Praha,1995-02-23,monthly,1,0,False,,,,nan,nan,96,81692,500
4171,Plzen - sever,1993-06-12,monthly,1,1,False,,,,nan,nan,163,134273,700
4173,Hl.m. Praha,1993-11-08,monthly,1,0,False,,,,nan,nan,98,66774,700
4186,Hl.m. Praha,1996-08-25,monthly,1,0,False,,,,nan,nan,58,71459,900
4190,Uherske Hradiste,1995-10-04,monthly,1,1,True,405780.0,6763.0,60.0,current,False,106,54225,700
4195,Bruntal,1994-05-21,monthly,1,0,False,,,,nan,nan,151,150494,700
4204,Tabor,1996-01-29,monthly,1,0,False,,,,nan,nan,33,47347,600
4208,Hl.m. Praha,1997-04-08,monthly,1,0,False,,,,nan,nan,56,43144,800
4214,Hl.m. Praha,1996-03-21,monthly,1,0,False,,,,nan,nan,92,154142,-2264
4225,Brno - venkov,1993-05-18,monthly,1,0,False,,,,nan,nan,135,110231,1100
4237,Pisek,1993-11-29,monthly,2,0,False,,,,nan,nan,125,146486,600
4240,Svitavy,1993-02-08,monthly,1,0,False,,,,nan,nan,147,92842,2866
4245,Usti nad Orlici,1994-05-02,monthly,1,0,False,,,,nan,nan,117,79387,500
4253,Hradec Kralove,1996-01-16,monthly,1,0,False,,,,nan,nan,72,125820,1000
4254,Karvina,1993-05-04,monthly,1,0,False,,,,nan,nan,161,79408,500
4258,Trutnov,1995-08-26,monthly,1,1,False,,,,nan,nan,90,139517,300
4259,Zdar nad Sazavou,1994-04-08,monthly,1,0,True,79632.0,3318.0,24.0,expired,False,115,124466,900
4260,Breclav,1993-10-14,monthly,1,0,True,244560.0,4076.0,60.0,current,False,127,72513,1000
4263,Kolin,1995-07-17,monthly,1,0,False,,,,nan,nan,63,86973,800
4264,Plzen - sever,1993-12-07,monthly,1,0,False,,,,nan,nan,123,94640,200
4266,Brno - mesto,1997-02-05,monthly,1,0,False,,,,nan,nan,47,55766,300
4268,Vsetin,1997-02-20,monthly,2,0,True,41988.0,3499.0,12.0,current,False,61,66016,200
4269,Plzen - mesto,1995-12-24,monthly,1,0,False,,,,nan,nan,94,145427,300
4273,Cesky Krumlov,1996-03-11,monthly,1,0,False,,,,nan,nan,63,114464,646
4276,Hradec Kralove,1994-07-09,monthly,1,0,False,,,,nan,nan,136,188635,900
4283,Most,1994-10-16,monthly,1,0,False,,,,nan,nan,103,103241,600
4286,Hradec Kralove,1996-11-11,monthly,1,0,False,,,,nan,nan,47,107351,1100
4287,Hl.m. Praha,1993-10-17,monthly,1,0,False,,,,nan,nan,133,43786,500
4296,Vyskov,1993-01-28,monthly,1,0,False,,,,nan,nan,144,84574,200
4301,Hl.m. Praha,1997-06-26,monthly,1,0,False,,,,nan,nan,38,53842,900
4320,Trebic,1996-07-23,monthly,1,0,True,51360.0,4280.0,12.0,expired,True,84,158634,-5295
4321,Pardubice,1993-04-18,monthly,1,0,False,,,,nan,nan,208,159484,1000
4328,Olomouc,1994-06-17,monthly,1,1,False,,,,nan,nan,118,43285,300
4329,Hl.m. Praha,1994-02-17,monthly,1,0,False,,,,nan,nan,192,119549,300
4330,Pardubice,1995-07-05,monthly,2,0,False,,,,nan,nan,90,152103,1100
4332,Ostrava - mesto,1997-12-23,monthly,1,0,False,,,,nan,nan,29,117827,1000
4336,Benesov,1997-07-08,monthly,1,0,False,,,,nan,nan,48,140929,200
4337,Rokycany,1993-11-16,monthly,1,0,True,51408.0,2142.0,24.0,expired,False,165,140842,900
4342,Ostrava - mesto,1996-04-29,monthly,1,0,True,100128.0,4172.0,24.0,current,False,92,140823,700
4343,Tachov,1993-11-22,monthly,1,1,False,,,,nan,nan,126,104567,900
4346,Klatovy,1996-03-15,monthly,1,0,False,,,,nan,nan,96,145586,800
4347,Hl.m. Praha,1993-03-27,monthly,1,0,False,,,,nan,nan,186,69491,700
4349,Ostrava - mesto,1996-09-16,monthly,1,1,False,,,,nan,nan,55,91875,700
4350,Vyskov,1993-04-04,monthly,1,0,False,,,,nan,nan,157,150170,1000
4352,Benesov,1993-07-05,monthly,1,0,False,,,,nan,nan,134,86597,400
4354,Louny,1997-01-08,monthly,1,0,True,327660.0,5461.0,60.0,current,False,56,112776,1000
4355,Tachov,1993-02-21,monthly,1,0,False,,,,nan,nan,234,79218,800
4356,Pardubice,1994-01-26,monthly,1,0,False,,,,nan,nan,111,37537,-35457
4358,Kolin,1997-02-12,monthly,1,0,False,,,,nan,nan,61,147074,300
4361,Jesenik,1996-03-11,monthly,2,0,True,90156.0,7513.0,12.0,expired,False,74,150627,700
4368,Hl.m. Praha,1995-01-16,monthly,1,0,False,,,,nan,nan,110,73976,500
4375,Most,1996-10-28,monthly,1,0,False,,,,nan,nan,53,135944,800
4377,Plzen - sever,1993-04-24,monthly,1,0,False,,,,nan,nan,158,167492,500
4379,Chrudim,1996-06-28,monthly,1,0,False,,,,nan,nan,62,33973,500
4383,Opava,1996-11-10,monthly,1,0,False,,,,nan,nan,73,146652,800
4385,Cheb,1993-11-23,monthly,1,0,False,,,,nan,nan,152,86052,1000
4389,Vsetin,1996-07-28,monthly,1,0,False,,,,nan,nan,61,60583,400
4405,Usti nad Labem,1996-09-08,monthly,1,1,False,,,,nan,nan,63,128881,-1619
4414,Karlovy Vary,1993-09-10,monthly,2,0,True,97224.0,4051.0,24.0,expired,False,171,68273,1000
4415,Opava,1995-07-05,monthly,1,0,True,74040.0,6170.0,12.0,expired,False,91,87902,600
4416,Ceske Budejovice,1994-02-12,monthly,1,1,False,,,,nan,nan,211,107916,800
4418,Zdar nad Sazavou,1994-02-09,monthly,2,0,False,,,,nan,nan,120,56353,200
4423,Most,1995-04-26,monthly,1,0,True,73836.0,2051.0,36.0,expired,False,112,129608,900
4424,Rychnov nad Kneznou,1996-01-29,monthly,1,0,False,,,,nan,nan,74,80013,500
4427,Ceska Lipa,1993-06-07,monthly,2,0,True,87816.0,7318.0,12.0,expired,False,166,43442,800
4434,Usti nad Labem,1994-12-09,monthly,1,0,False,,,,nan,nan,156,156903,1100
4437,Teplice,1993-09-24,monthly,1,1,False,,,,nan,nan,206,101441,600
4438,Rychnov nad Kneznou,1996-08-04,monthly,1,0,False,,,,nan,nan,70,52414,500
4439,Sokolov,1995-12-25,monthly,1,0,False,,,,nan,nan,80,40655,1100
4442,Brno - mesto,1996-08-08,monthly,1,0,False,,,,nan,nan,61,50092,300
4445,Pardubice,1997-08-07,monthly,1,0,False,,,,nan,nan,34,46823,400
4447,Uherske Hradiste,1996-06-16,monthly,2,0,True,192744.0,5354.0,36.0,current,False,70,128779,200
4448,Prostejov,1993-06-02,monthly,2,0,True,192744.0,5354.0,36.0,expired,False,176,157005,700
4454,Vyskov,1996-12-21,monthly,1,0,False,,,,nan,nan,54,78133,1100
4456,Ceske Budejovice,1996-09-03,monthly,1,0,True,321240.0,5354.0,60.0,current,False,77,141990,700
4458,Prostejov,1996-04-23,monthly,1,0,False,,,,nan,nan,49,64134,900
4463,Bruntal,1993-09-03,monthly,1,0,False,,,,nan,nan,137,48054,1000
4470,Jindrichuv Hradec,1993-11-01,monthly,1,0,False,,,,nan,nan,127,115094,500
4473,Jicin,1995-10-09,monthly,1,1,True,93960.0,1566.0,60.0,current,False,78,88247,800
4475,Olomouc,1997-04-16,monthly,2,0,False,,,,nan,nan,42,55513,500
4476,Karlovy Vary,1994-11-10,monthly,1,0,True,15192.0,633.0,24.0,expired,False,103,48157,500
4478,Karvina,1993-07-23,monthly,1,0,False,,,,nan,nan,131,102437,800
4480,Jihlava,1996-08-19,monthly,1,0,False,,,,nan,nan,62,42740,200
4484,Brno - mesto,1993-02-03,monthly,1,0,False,,,,nan,nan,170,160891,700
4488,Decin,1996-04-24,monthly,1,0,False,,,,nan,nan,69,45178,600
4503,Svitavy,1995-01-03,monthly,1,0,True,135360.0,2820.0,48.0,current,False,120,146480,200
4511,Decin,1993-09-26,monthly,1,0,False,,,,nan,nan,156,44316,600
4514,Jesenik,1993-12-18,monthly,1,0,False,,,,nan,nan,121,129866,300
4519,Mlada Boleslav,1994-06-08,monthly,1,0,False,,,,nan,nan,73,58507,200
4526,Vyskov,1993-11-29,monthly,1,0,False,,,,nan,nan,124,84856,900
4527,Nymburk,1997-06-01,monthly,2,0,False,,,,nan,nan,36,105898,600
4533,Frydek - Mistek,1997-08-03,monthly,1,1,True,81144.0,2254.0,36.0,current,False,52,132954,200
4534,Vyskov,1997-01-18,monthly,1,1,False,,,,nan,nan,32,70911,600
4538,Karvina,1995-05-07,monthly,1,0,False,,,,nan,nan,51,45854,300
4543,Decin,1993-10-08,monthly,1,1,False,,,,nan,nan,139,65061,-482
4550,Breclav,1997-02-06,monthly,1,0,True,61320.0,1022.0,60.0,current,False,51,34807,700
4576,Plzen - jih,1993-06-05,monthly,1,0,True,300204.0,8339.0,36.0,expired,False,141,68594,300
4580,Nymburk,1994-08-27,monthly,1,0,True,20220.0,1685.0,12.0,expired,False,140,127871,500
4585,Plzen - jih,1996-06-08,monthly,2,0,True,64656.0,1347.0,48.0,current,False,64,59121,200
4588,Pribram,1996-08-27,monthly,1,1,False,,,,nan,nan,50,33973,-6595
4589,Kladno,1995-05-22,monthly,1,0,False,,,,nan,nan,98,37165,-2461
4596,Ostrava - mesto,1993-03-09,monthly,1,0,False,,,,nan,nan,145,153404,-2736
4616,Hl.m. Praha,1997-09-24,monthly,1,0,True,66696.0,2779.0,24.0,current,False,51,163270,1000
4618,Beroun,1996-07-21,monthly,1,0,True,66696.0,2779.0,24.0,current,True,53,115745,-7914
4626,Nymburk,1996-06-15,monthly,1,0,True,33348.0,2779.0,12.0,expired,False,72,112215,700
4650,Kladno,1995-10-15,monthly,1,0,True,402000.0,6700.0,60.0,current,False,114,52350,200
4659,Breclav,1993-10-08,monthly,1,0,False,,,,nan,nan,137,115427,-1116
4660,Vyskov,1997-01-03,monthly,1,1,True,106944.0,4456.0,24.0,current,False,50,83933,58
4681,Karvina,1995-08-08,monthly,1,0,True,162624.0,3388.0,48.0,current,False,88,73290,14512
4715,Mlada Boleslav,1996-10-28,monthly,1,1,True,97176.0,4049.0,24.0,current,False,53,119073,400
4725,Opava,1997-04-14,monthly,1,1,True,168264.0,4674.0,36.0,current,False,41,70586,700
4727,Benesov,1995-02-13,monthly,1,0,True,107640.0,4485.0,24.0,expired,False,99,123789,600
4729,Zdar nad Sazavou,1997-05-23,monthly,1,0,False,,,,nan,nan,41,36383,-1153
4743,Zlin,1993-05-05,monthly,1,0,False,,,,nan,nan,194,173875,-1377
4746,Brno - mesto,1997-02-21,monthly,1,0,True,204780.0,3413.0,60.0,current,False,63,151002,200
4753,Hl.m. Praha,1996-11-07,monthly,1,0,False,,,,nan,nan,55,48487,-4040
4768,Most,1996-06-17,monthly,1,0,False,,,,nan,nan,83,125262,-190
4774,Zdar nad Sazavou,1994-01-14,monthly,2,0,True,465072.0,9689.0,48.0,current,False,128,99235,300
4784,Nachod,1997-08-08,monthly,2,0,True,219456.0,4572.0,48.0,current,False,35,95801,400
4794,Olomouc,1996-12-18,monthly,1,0,True,465504.0,9698.0,48.0,current,True,56,49947,-1736
4803,Plzen - mesto,1996-06-08,monthly,1,0,True,59136.0,1232.0,48.0,current,False,79,38938,6620
4825,Cesky Krumlov,1994-06-04,monthly,2,0,True,21396.0,1783.0,12.0,expired,False,120,49990,1000
4851,Usti nad Orlici,1996-02-04,monthly,2,0,True,141648.0,5902.0,24.0,expired,False,94,144983,200
4852,Pardubice,1995-04-13,monthly,1,0,True,213300.0,5925.0,36.0,current,False,125,42444,400
4858,Bruntal,1997-06-21,monthly,1,0,True,335184.0,6983.0,48.0,current,True,55,100571,-6653
4863,Kolin,1996-03-12,monthly,1,1,True,76080.0,6340.0,12.0,expired,False,69,105699,300
4894,Ceske Budejovice,1993-06-20,monthly,1,0,True,117024.0,4876.0,24.0,expired,False,140,135209,800
4907,Havlickuv Brod,1994-02-06,monthly,1,0,True,98832.0,2059.0,48.0,current,False,122,70009,500
4937,Pribram,1993-02-20,monthly,1,1,True,143904.0,5996.0,24.0,expired,False,177,135935,700
4948,Hradec Kralove,1995-07-29,monthly,1,0,True,359760.0,5996.0,60.0,current,False,88,127808,900
4949,Decin,1996-10-14,monthly,1,0,True,289920.0,6040.0,48.0,current,False,55,124678,400
4981,Brno - mesto,1996-01-22,monthly,1,0,True,179328.0,3736.0,48.0,current,False,72,81615,200
4999,Hl.m. Praha,1996-02-12,monthly,2,0,True,165168.0,4588.0,36.0,current,False,82,124254,300
5001,Blansko,1995-12-15,monthly,1,0,True,110112.0,4588.0,24.0,expired,False,96,135658,700
5011,Tachov,1993-08-25,monthly,1,0,False,,,,nan,nan,167,125712,-16504
5024,Karvina,1995-08-20,monthly,1,0,False,,,,nan,nan,83,40527,-6605
5033,Brno - mesto,1995-08-03,monthly,1,0,True,11400.0,950.0,12.0,expired,False,97,49934,300
5063,Hradec Kralove,1995-10-11,monthly,1,0,False,,,,nan,nan,78,113049,-2142
5065,Zdar nad Sazavou,1993-01-24,monthly,1,0,False,,,,nan,nan,165,141961,-5
5072,Kutna Hora,1996-04-12,monthly,1,0,True,317520.0,5292.0,60.0,current,False,68,83424,1100
5092,Ostrava - mesto,1993-12-21,monthly,1,0,False,,,,nan,nan,124,34411,-34521
5118,Olomouc,1995-08-05,monthly,1,0,True,53232.0,1109.0,48.0,current,False,91,50515,1100
5120,Hl.m. Praha,1993-06-21,monthly,1,0,True,323472.0,6739.0,48.0,expired,False,170,128939,200
5125,Hl.m. Praha,1995-09-14,monthly,1,0,False,,,,nan,nan,85,156275,-13433
5126,Jihlava,1995-04-03,monthly,2,1,True,20352.0,424.0,48.0,current,False,101,44428,400
5129,Frydek - Mistek,1993-06-08,monthly,1,0,False,,,,nan,nan,210,171917,-13589
5164,Kolin,1997-05-13,monthly,1,0,True,22356.0,621.0,36.0,current,False,43,37213,6392
5180,Brno - mesto,1997-02-24,monthly,2,0,True,58764.0,4897.0,12.0,current,False,37,111219,700
5181,Prerov,1996-02-03,monthly,1,0,True,399120.0,6652.0,60.0,current,False,69,85656,300
5213,Hl.m. Praha,1995-08-18,monthly,1,0,True,320976.0,6687.0,48.0,current,True,123,130775,-2052
5215,Brno - venkov,1993-07-01,monthly,1,0,True,14628.0,1219.0,12.0,expired,False,141,78661,200
5263,Zlin,1995-07-14,monthly,1,1,True,276300.0,4605.0,60.0,current,False,121,73335,500
5267,Kladno,1996-01-12,monthly,1,0,True,129312.0,5388.0,24.0,current,True,91,117299,-8657
5269,Semily,1996-07-04,monthly,1,0,True,117420.0,1957.0,60.0,current,False,63,68585,500
5270,Chrudim,1993-01-13,monthly,1,0,True,79608.0,3317.0,24.0,expired,False,149,136655,800
5283,Cesky Krumlov,1997-09-18,monthly,1,0,True,170832.0,3559.0,48.0,current,False,32,141462,700
5290,Chomutov,1997-07-21,monthly,1,0,False,,,,nan,nan,39,103618,-651
5305,Pardubice,1996-09-16,monthly,1,0,True,240528.0,5011.0,48.0,current,False,57,86335,600
5313,Teplice,1993-04-29,monthly,1,0,True,300660.0,5011.0,60.0,current,False,181,135577,800
5317,Plzen - sever,1996-10-20,monthly,1,0,True,90180.0,2505.0,36.0,current,False,55,52787,200
5343,Zlin,1993-06-08,monthly,1,0,False,,,,nan,nan,116,58097,-17623
5357,Karvina,1994-12-18,monthly,1,0,False,,,,nan,nan,102,89940,-134
5358,Kladno,1995-05-18,monthly,1,0,True,68340.0,1139.0,60.0,current,False,88,77351,500
5366,Karvina,1993-08-09,monthly,1,1,False,,,,nan,nan,161,143535,-25610
5369,Brno - mesto,1993-02-25,monthly,1,0,False,,,,nan,nan,157,41784,-7146
5372,Rychnov nad Kneznou,1993-05-08,monthly,1,0,False,,,,nan,nan,163,167672,-1058
5387,Hl.m. Praha,1993-10-05,monthly,1,0,False,,,,nan,nan,129,47279,-10714
5395,Pardubice,1996-04-26,monthly,1,0,True,158184.0,4394.0,36.0,current,False,76,140530,400
5422,Zdar nad Sazavou,1994-10-22,monthly,2,0,True,368880.0,6148.0,60.0,current,False,140,154699,1100
5423,Cesky Krumlov,1993-05-02,monthly,1,0,False,,,,nan,nan,170,138290,-1965
5428,Karlovy Vary,1993-04-14,monthly,1,0,True,174744.0,7281.0,24.0,expired,True,167,151180,-3564
5429,Novy Jicin,1995-09-22,monthly,1,0,False,,,,nan,nan,64,40248,-33223
5442,Chomutov,1993-03-22,monthly,1,0,True,174744.0,7281.0,24.0,expired,True,160,123222,-6831
5445,Olomouc,1997-02-19,monthly,1,0,True,78696.0,2186.0,36.0,current,False,52,56766,1000
5472,Hl.m. Praha,1993-05-04,monthly,1,0,False,,,,nan,nan,152,37045,-2376
5477,Hodonin,1995-12-17,monthly,1,0,True,349392.0,7279.0,48.0,current,False,111,151614,900
5481,Usti nad Orlici,1993-08-16,monthly,1,0,True,209184.0,4358.0,48.0,expired,False,132,119383,1000
5483,Rakovnik,1993-03-28,monthly,1,0,False,,,,nan,nan,172,85346,-1383
5505,Hl.m. Praha,1996-04-26,monthly,1,0,False,,,,nan,nan,86,143964,-1879
5541,Hradec Kralove,1995-03-24,monthly,1,0,True,32640.0,680.0,48.0,current,False,119,65177,300
5546,Hradec Kralove,1993-05-28,monthly,1,0,False,,,,nan,nan,141,80352,-655
5572,Cesky Krumlov,1997-08-11,monthly,1,0,True,140880.0,2348.0,60.0,current,False,36,122248,800
5591,Nymburk,1996-03-16,monthly,2,0,True,221880.0,3698.0,60.0,current,False,68,75663,1000
5593,Cesky Krumlov,1996-02-27,monthly,1,0,True,44376.0,3698.0,12.0,expired,False,108,149337,800
5622,Karvina,1993-02-08,monthly,1,0,True,83016.0,6918.0,12.0,expired,False,179,138532,700
5628,Trebic,1994-06-17,monthly,1,0,True,225420.0,3757.0,60.0,current,False,115,60399,200
5648,Kromeriz,1997-06-13,monthly,1,0,False,,,,nan,nan,37,124452,-997
5661,Blansko,1995-12-20,monthly,1,0,False,,,,nan,nan,86,142074,-24041
5692,Zdar nad Sazavou,1996-02-25,monthly,1,0,False,,,,nan,nan,69,90197,-2346
5698,Hl.m. Praha,1997-09-04,monthly,2,0,True,99216.0,2756.0,36.0,current,False,43,124072,300
5700,Havlickuv Brod,1993-07-20,monthly,1,0,True,103680.0,1728.0,60.0,current,True,132,46520,-19310
5735,Usti nad Orlici,1995-01-25,monthly,1,0,True,290700.0,4845.0,60.0,current,True,125,129626,-2825
5740,Hradec Kralove,1993-04-16,monthly,1,0,False,,,,nan,nan,159,133182,-3725
5758,Chrudim,1997-07-28,monthly,1,0,False,,,,nan,nan,37,109635,-4197
5767,Olomouc,1993-06-16,monthly,1,0,False,,,,nan,nan,151,45844,-468
5774,Hl.m. Praha,1995-06-08,monthly,1,0,True,31176.0,1299.0,24.0,expired,False,87,65770,700
5794,Karvina,1995-07-14,monthly,2,0,True,123600.0,2060.0,60.0,current,False,91,125562,300
5837,Kolin,1996-07-18,monthly,1,0,True,177804.0,4939.0,36.0,current,False,71,140728,800
5868,Chrudim,1993-02-02,monthly,1,0,False,,,,nan,nan,185,174680,-3370
5870,Prerov,1997-09-17,monthly,1,0,False,,,,nan,nan,39,158654,-1119
5878,Sumperk,1996-11-19,monthly,1,0,False,,,,nan,nan,57,97080,-137
5891,Brno - mesto,1993-01-25,monthly,1,0,True,65184.0,5432.0,12.0,expired,False,154,159892,900
5912,Jicin,1996-10-25,monthly,1,0,True,184620.0,3077.0,60.0,current,False,57,65518,1100
5927,Cesky Krumlov,1993-11-26,monthly,1,0,True,87216.0,1817.0,48.0,expired,True,223,47942,-5238
5944,Plzen - jih,1997-06-06,monthly,1,0,True,78720.0,1640.0,48.0,current,False,39,68640,1000
5952,Svitavy,1993-09-07,monthly,1,0,True,141240.0,5885.0,24.0,expired,False,134,114517,1000
5984,Praha - zapad,1993-11-11,monthly,1,0,False,,,,nan,nan,126,64375,-1308
5991,Hl.m. Praha,1993-11-21,monthly,1,0,True,61056.0,1272.0,48.0,expired,False,126,57224,900
6030,Pardubice,1993-08-24,monthly,1,0,True,28248.0,1177.0,24.0,expired,False,132,124819,400
6040,Hl.m. Praha,1993-04-22,monthly,1,0,True,11736.0,489.0,24.0,expired,False,138,70827,1100
6051,Breclav,1993-08-28,monthly,1,0,True,276660.0,7685.0,36.0,expired,True,185,34012,-4668
6061,Hl.m. Praha,1997-03-08,monthly,1,0,True,5148.0,429.0,12.0,current,False,44,66177,1000
6062,Karlovy Vary,1996-08-28,monthly,1,0,True,321360.0,5356.0,60.0,current,False,64,116559,700
6064,Semily,1997-01-11,monthly,1,0,False,,,,nan,nan,51,34068,-3262
6075,Prachatice,1996-09-15,monthly,1,0,True,407952.0,8499.0,48.0,current,True,65,29697,-1450
6097,Rokycany,1997-06-15,monthly,1,0,True,26208.0,728.0,36.0,current,False,41,45816,1000
6138,Brno - mesto,1997-01-22,monthly,2,0,True,67608.0,2817.0,24.0,current,False,48,54658,200
6148,Ostrava - mesto,1993-12-27,monthly,2,0,True,59760.0,2490.0,24.0,expired,False,126,117838,300
6157,Chomutov,1996-11-11,monthly,1,0,True,247920.0,5165.0,48.0,current,False,78,133662,1000
6158,Bruntal,1996-05-13,monthly,1,0,True,247920.0,5165.0,48.0,current,True,53,126697,-1164
6265,Kolin,1996-11-01,monthly,1,0,True,87360.0,3640.0,24.0,current,False,71,134714,200
6273,Louny,1993-07-21,monthly,1,0,True,87360.0,3640.0,24.0,expired,False,155,146350,200
6281,Breclav,1993-06-08,monthly,1,0,False,,,,nan,nan,158,44855,-3369
6289,Zlin,1995-04-05,monthly,1,0,True,85632.0,1784.0,48.0,current,False,117,156504,800
6306,Zlin,1997-03-04,monthly,1,0,False,,,,nan,nan,35,86446,-1597
6321,Hl.m. Praha,1994-09-10,monthly,1,0,False,,,,nan,nan,114,129170,-2564
6353,Plzen - mesto,1993-11-26,monthly,1,0,True,79920.0,1332.0,60.0,current,False,123,76932,700
6358,Beroun,1995-05-27,monthly,1,0,True,270384.0,5633.0,48.0,current,False,92,94187,700
6363,Ostrava - mesto,1993-08-01,monthly,1,0,True,17508.0,1459.0,12.0,expired,False,134,85423,900
6397,Rychnov nad Kneznou,1995-03-15,monthly,2,0,True,181020.0,3017.0,60.0,current,False,97,79501,500
6425,Tachov,1993-03-29,monthly,1,0,True,36684.0,3057.0,12.0,expired,False,150,50774,700
6434,Hl.m. Praha,1995-05-08,monthly,1,0,True,110136.0,4589.0,24.0,expired,False,88,140543,400
6440,Hl.m. Praha,1996-11-01,monthly,1,0,True,34572.0,2881.0,12.0,expired,False,59,141787,1100
6453,Chomutov,1996-07-27,monthly,1,0,True,10944.0,304.0,36.0,current,False,75,35828,300
6461,Svitavy,1996-07-17,monthly,2,0,True,150912.0,4192.0,36.0,current,False,81,117063,700
6463,Jindrichuv Hradec,1995-09-11,monthly,1,0,False,,,,nan,nan,108,157981,-12017
6472,Trebic,1994-02-08,monthly,1,0,True,43164.0,3597.0,12.0,expired,False,121,120071,800
6473,Pribram,1993-01-26,monthly,1,0,True,76908.0,6409.0,12.0,expired,True,178,128712,-1057
6495,Kutna Hora,1996-07-23,monthly,1,0,True,104964.0,8747.0,12.0,current,False,65,67028,500
6505,Melnik,1997-09-13,monthly,1,0,True,38496.0,3208.0,12.0,current,False,26,92238,800
6510,Ostrava - mesto,1996-12-18,monthly,1,0,True,76992.0,3208.0,24.0,current,False,68,112176,900
6511,Olomouc,1994-06-10,monthly,1,0,False,,,,nan,nan,132,132089,-585
6592,Hl.m. Praha,1996-10-20,monthly,1,0,True,390660.0,6511.0,60.0,current,False,87,164910,300
6602,Ostrava - mesto,1997-08-04,monthly,1,0,False,,,,nan,nan,44,57728,-274
6609,Jindrichuv Hradec,1995-03-27,monthly,1,0,True,60156.0,1671.0,36.0,expired,True,89,159713,-1449
6649,Hl.m. Praha,1995-07-08,monthly,1,0,True,100260.0,1671.0,60.0,current,False,79,143764,1000
6678,Brno - mesto,1996-01-03,monthly,1,0,True,294384.0,6133.0,48.0,current,False,115,147778,1100
6686,Trebic,1996-02-10,monthly,1,0,True,116496.0,4854.0,24.0,current,False,69,84727,600
6688,Jindrichuv Hradec,1996-06-25,monthly,1,0,True,22968.0,638.0,36.0,current,False,73,57999,1000
6699,Jablonec n. Nisou,1996-06-08,monthly,1,0,True,127200.0,2650.0,48.0,current,False,87,77515,400
6706,Louny,1996-12-28,monthly,1,0,True,64860.0,1081.0,60.0,current,False,50,67060,200
6738,Uherske Hradiste,1994-07-28,monthly,1,0,True,37908.0,3159.0,12.0,expired,False,109,71123,800
6792,Hl.m. Praha,1996-05-11,monthly,1,0,True,17184.0,1432.0,12.0,expired,False,71,47760,400
6806,Hl.m. Praha,1993-11-26,monthly,1,0,False,,,,nan,nan,130,83779,-340
6856,Hradec Kralove,1995-08-19,monthly,1,0,True,124344.0,3454.0,36.0,current,False,92,103753,321
6866,Ceske Budejovice,1997-10-02,monthly,1,0,False,,,,nan,nan,36,64903,-986
6872,Cesky Krumlov,1995-09-02,monthly,1,0,False,,,,nan,nan,95,99379,-1424
